iter	Passed	Remaining
3232	47284	98971
3233	47289	98936
3234	47294	98900
3235	47298	98865
3236	47304	98831
3237	47311	98801
3238	47316	98766
3239	47321	98732
3240	47326	98698
3241	47331	98663
3242	47336	98629
3243	47344	98600
3244	47349	98565
3245	47355	98532
3246	47359	98497
3247	47364	98462
3248	47369	98428
3249	47376	98397
3250	47382	98364
3251	47387	98330
3252	47392	98296
3253	47397	98262
3254	47402	98227
3255	47409	98197
3256	47414	98162
3257	47419	98127
3258	47424	98093
3259	47429	98058
3260	47434	98024
3261	47440	97993
3262	47447	97962
3263	47451	97927
3264	47456	97892
3265	47460	97857
3266	47465	97823
3267	47470	97788
3268	47478	97760
3269	47484	97727
3270	47489	97693
3271	47494	97660
3272	47499	97625
3273	47505	97592
3274	47512	97563
3275	47518	97531
3276	47523	97498
3277	47528	97463
3278	47533	97430
3279	47538	97396
3280	47546	97367
3281	47550	97332
3282	47555	97298
3283	47561	97265
3284	47565	97231
3285	47570	97197
3286	47578	97169
3287	47584	97136
3288	47589	97104
3289	47594	97070
3290	47599	97036
3291	47604	97002
3292	47612	96974
3293	47617	96941
3294	47622	96907
3295	47627	96874
3296	47632	96839
3297	47640	96811
3298	47645	96777
3299	47649	96743
3300	47654	96709
3301	47659	96675
3302	47664	96641
3303	47671	96612
3304	47676	96579
3305	47681	96546
3306	47686	96511
3307	47692	96479
3308	47696	96446
3309	47704	96418
3310	47709	96384
3311	47714	96350
3312	47719	96317
3313	47724	96283
3314	47729	96250
3315	47737	96223
3316	47742	96190
3317	47747	96157
3318	47753	96124
3319	47757	96090
3320	47762	96056
3321	47770	96028
3322	47775	95995
3323	47780	95962
3324	47785	95929
3325	47790	95896
3326	47796	95865
3327	47803	95837
3328	47809	95805
3329	47814	95772
3330	47819	95739
3331	47824	95706
3332	47828	95672
3333	47836	95644
3334	47841	95611
3335	47846	95578
3336	47851	95545
3337	47856	95511
3338	47861	95478
3339	47868	95450
3340	47874	95419
3341	47880	95387
3342	47884	95354
3343	47889	95320
3344	47894	95287
3345	47901	95259
3346	47906	95226
3347	47911	95194
3348	47916	95160
3349	47921	95128
3350	47926	95095
3351	47934	95068
3352	47939	95034
3353	47943	95000
3354	47949	94970
3355	47955	94939
3356	47960	94906
3357	47967	94877
3358	47972	94844
3359	47977	94812
3360	47982	94779
3361	47987	94746
3362	47991	94712
3363	47999	94685
3364	48004	94654
3365	48009	94621
3366	48013	94587
3367	48018	94554
3368	48023	94522
3369	48030	94493
3370	48036	94462
3371	48041	94430
3372	48046	94398
3373	48051	94364
3374	48055	94331
3375	48062	94302
3376	48067	94271
3377	48072	94237
3378	48077	94204
3379	48082	94173
3380	48086	94139
3381	48092	94107
3382	48099	94079
3383	48104	94047
3384	48109	94015
3385	48114	93984
3386	48120	93953
3387	48125	93921
3388	48133	93894
3389	48138	93862
3390	48143	93830
3391	48148	93798
3392	48152	93765
3393	48157	93732
3394	48165	93707
3395	48172	93677
3396	48177	93645
3397	48182	93614
3398	48187	93581
3399	48193	93552
3400	48200	93523
3401	48205	93491
3402	48210	93459
3403	48215	93427
3404	48220	93395
3405	48225	93364
3406	48232	93337
3407	48239	93307
3408	48244	93276
3409	48249	93245
3410	48254	93213
3411	48262	93186
3412	48266	93152
3413	48272	93122
3414	48277	93091
3415	48283	93060
3416	48287	93028
3417	48294	92999
3418	48300	92970
3419	48306	92941
3420	48312	92910
3421	48317	92878
3422	48322	92847
3423	48329	92819
3424	48334	92787
3425	48340	92757
3426	48344	92725
3427	48349	92693
3428	48354	92662
3429	48362	92635
3430	48367	92603
3431	48372	92573
3432	48378	92542
3433	48382	92510
3434	48388	92479
3435	48394	92451
3436	48400	92420
3437	48404	92388
3438	48409	92356
3439	48414	92325
3440	48419	92294
3441	48426	92267
3442	48432	92236
3443	48437	92206
3444	48442	92174
3445	48447	92142
3446	48451	92110
3447	48456	92079
3448	48464	92052
3449	48469	92022
3450	48475	91992
3451	48480	91960
3452	48485	91930
3453	48491	91899
3454	48498	91873
3455	48503	91842
3456	48509	91813
3457	48515	91783
3458	48521	91754
3459	48529	91729
3460	48534	91698
3461	48539	91667
3462	48544	91636
3463	48549	91605
3464	48553	91572
3465	48561	91546
3466	48566	91515
3467	48572	91486
3468	48577	91456
3469	48582	91425
3470	48587	91394
3471	48595	91367
3472	48600	91337
3473	48605	91307
3474	48610	91276
3475	48615	91245
3476	48621	91215
3477	48629	91190
3478	48635	91161
3479	48640	91131
3480	48645	91100
3481	48651	91070
3482	48657	91043
3483	48662	91011
3484	48667	90980
3485	48671	90949
3486	48677	90918
3487	48681	90887
3488	48687	90857
3489	48694	90831
3490	48700	90801
3491	48705	90771
3492	48709	90739
3493	48714	90709
3494	48719	90678
3495	48726	90651
3496	48732	90622
3497	48737	90592
3498	48742	90562
3499	48747	90531
3500	48752	90500
3501	48760	90474
3502	48764	90443
3503	48769	90412
3504	48774	90382
3505	48780	90353
3506	48785	90323
3507	48792	90296
3508	48797	90266
3509	48802	90236
3510	48807	90206
3511	48813	90177
3512	48818	90146
3513	48826	90121
3514	48831	90091
3515	48837	90062
3516	48842	90033
3517	48847	90002
3518	48854	89976
3519	48859	89945
3520	48865	89917
3521	48870	89886
3522	48874	89856
3523	48879	89825
3524	48887	89799
3525	48892	89770
3526	48897	89739
3527	48902	89709
3528	48906	89678
3529	48911	89648
3530	48919	89622
3531	48924	89593
3532	48929	89563
3533	48935	89534
3534	48940	89505
3535	48946	89476
3536	48953	89449
3537	48958	89419
3538	48962	89389
3539	48967	89359
3540	48972	89329
3541	48977	89298
3542	48984	89273
3543	48989	89243
3544	48994	89213
3545	48999	89183
3546	49004	89153
3547	49009	89123
3548	49014	89093
3549	49021	89068
3550	49027	89038
3551	49032	89008
3552	49036	88978
3553	49041	88947
3554	49046	88918
3555	49054	88893
3556	49059	88863
3557	49063	88833
3558	49068	88803
3559	49073	88774
3560	49078	88743
3561	49085	88718
3562	49090	88688
3563	49095	88659
3564	49102	88632
3565	49107	88602
3566	49112	88573
3567	49120	88548
3568	49126	88520
3569	49131	88491
3570	49136	88462
3571	49141	88433
3572	49147	88404
3573	49154	88379
3574	49160	88351
3575	49164	88320
3576	49169	88291
3577	49174	88261
3578	49179	88232
3579	49186	88206
3580	49191	88177
3581	49196	88147
3582	49201	88118
3583	49206	88088
3584	49211	88059
3585	49216	88029
3586	49223	88003
3587	49228	87974
3588	49233	87944
3589	49238	87916
3590	49244	87887
3591	49249	87858
3592	49256	87833
3593	49262	87806
3594	49267	87777
3595	49272	87747
3596	49277	87719
3597	49282	87689
3598	49290	87665
3599	49295	87636
3600	49300	87607
3601	49305	87578
3602	49310	87549
3603	49318	87524
3604	49324	87498
3605	49329	87468
3606	49334	87440
3607	49339	87410
3608	49344	87381
3609	49349	87352
3610	49356	87327
3611	49361	87298
3612	49366	87268
3613	49371	87239
3614	49375	87210
3615	49381	87181
3616	49388	87157
3617	49393	87128
3618	49398	87099
3619	49403	87069
3620	49408	87040
3621	49412	87011
3622	49420	86986
3623	49426	86959
3624	49431	86930
3625	49437	86903
3626	49442	86875
3627	49449	86850
3628	49454	86821
3629	49460	86793
3630	49464	86764
3631	49470	86735
3632	49474	86706
3633	49481	86680
3634	49487	86653
3635	49492	86626
3636	49498	86597
3637	49503	86569
3638	49508	86540
3639	49514	86515
3640	49519	86486
3641	49525	86458
3642	49530	86429
3643	49535	86400
3644	49541	86374
3645	49548	86349
3646	49553	86320
3647	49558	86292
3648	49564	86265
3649	49569	86236
3650	49573	86207
3651	49581	86184
3652	49587	86156
3653	49592	86127
3654	49596	86099
3655	49601	86070
3656	49605	86040
3657	49612	86015
3658	49618	85987
3659	49623	85960
3660	49629	85932
3661	49635	85906
3662	49640	85878
3663	49647	85853
3664	49653	85825
3665	49658	85797
3666	49662	85769
3667	49668	85741
3668	49673	85713
3669	49681	85690
3670	49686	85662
3671	49691	85634
3672	49696	85606
3673	49701	85577
3674	49706	85548
3675	49712	85523
3676	49718	85495
3677	49722	85467
3678	49727	85438
3679	49732	85410
3680	49737	85381
3681	49744	85357
3682	49749	85328
3683	49754	85300
3684	49760	85273
3685	49765	85246
3686	49770	85218
3687	49778	85195
3688	49783	85167
3689	49789	85140
3690	49794	85113
3691	49798	85083
3692	49803	85055
3693	49810	85031
3694	49816	85004
3695	49821	84976
3696	49825	84947
3697	49831	84920
3698	49836	84892
3699	49844	84870
3700	49849	84842
3701	49854	84814
3702	49859	84786
3703	49863	84757
3704	49868	84729
3705	49875	84705
3706	49881	84678
3707	49886	84650
3708	49891	84622
3709	49895	84594
3710	49900	84566
3711	49907	84541
3712	49912	84513
3713	49918	84487
3714	49924	84461
3715	49929	84433
3716	49934	84406
3717	49941	84382
3718	49946	84353
3719	49950	84325
3720	49956	84298
3721	49961	84271
3722	49966	84244
3723	49974	84220
3724	49979	84194
3725	49985	84168
3726	49990	84139
3727	49995	84113
3728	50000	84084
3729	50007	84061
3730	50013	84034
3731	50017	84006
3732	50022	83977
3733	50026	83949
3734	50031	83922
3735	50039	83898
3736	50043	83870
3737	50048	83842
3738	50053	83814
3739	50058	83787
3740	50063	83760
3741	50068	83732
3742	50076	83711
3743	50082	83684
3744	50087	83658
3745	50093	83631
3746	50098	83604
3747	50102	83575
3748	50110	83553
3749	50115	83525
3750	50119	83497
3751	50124	83469
3752	50129	83442
3753	50134	83415
3754	50141	83391
3755	50146	83364
3756	50152	83338
3757	50157	83310
3758	50161	83283
3759	50166	83255
3760	50174	83232
3761	50179	83205
3762	50184	83178
3763	50190	83152
3764	50194	83124
3765	50199	83096
3766	50207	83075
3767	50212	83047
3768	50216	83019
3769	50221	82992
3770	50227	82966
3771	50232	82939
3772	50239	82916
3773	50244	82889
3774	50249	82862
3775	50254	82835
3776	50260	82808
3777	50264	82781
3778	50272	82759
3779	50278	82732
3780	50283	82705
3781	50287	82678
3782	50292	82651
3783	50297	82623
3784	50303	82599
3785	50309	82573
3786	50313	82545
3787	50318	82518
3788	50323	82490
3789	50328	82464
3790	50335	82441
3791	50340	82413
3792	50345	82386
3793	50349	82359
3794	50354	82332
3795	50359	82305
3796	50365	82279
3797	50373	82257
3798	50378	82230
3799	50383	82204
3800	50388	82178
3801	50393	82151
3802	50398	82124
3803	50406	82102
3804	50411	82076
3805	50416	82049
3806	50421	82022
3807	50426	81996
3808	50434	81974
3809	50439	81947
3810	50445	81922
3811	50450	81896
3812	50455	81869
3813	50460	81842
3814	50465	81815
3815	50472	81792
3816	50477	81766
3817	50482	81739
3818	50486	81711
3819	50491	81685
3820	50497	81659
3821	50504	81636
3822	50510	81612
3823	50515	81585
3824	50519	81558
3825	50525	81532
3826	50532	81509
3827	50538	81484
3828	50542	81457
3829	50547	81430
3830	50552	81404
3831	50557	81378
3832	50562	81351
3833	50570	81329
3834	50575	81302
3835	50580	81276
3836	50585	81250
3837	50590	81224
3838	50595	81197
3839	50602	81175
3840	50608	81150
3841	50613	81123
3842	50618	81096
3843	50623	81071
3844	50628	81045
3845	50635	81022
3846	50640	80995
3847	50645	80970
3848	50650	80943
3849	50655	80917
3850	50661	80892
3851	50669	80871
3852	50674	80844
3853	50679	80818
3854	50685	80794
3855	50689	80767
3856	50695	80741
3857	50702	80719
3858	50707	80693
3859	50712	80666
3860	50716	80639
3861	50721	80613
3862	50726	80587
3863	50733	80564
3864	50738	80537
3865	50742	80510
3866	50747	80484
3867	50752	80458
3868	50756	80431
3869	50761	80405
3870	50768	80382
3871	50773	80356
3872	50778	80330
3873	50783	80304
3874	50788	80278
3875	50793	80252
3876	50800	80230
3877	50806	80205
3878	50811	80179
3879	50816	80153
3880	50821	80128
3881	50829	80107
3882	50835	80082
3883	50840	80056
3884	50844	80030
3885	50849	80003
3886	50855	79978
3887	50862	79956
3888	50868	79932
3889	50873	79906
3890	50878	79881
3891	50883	79854
3892	50888	79829
3893	50895	79807
3894	50901	79782
3895	50907	79757
3896	50911	79731
3897	50915	79704
3898	50921	79679
3899	50925	79652
3900	50933	79631
3901	50937	79604
3902	50942	79578
3903	50947	79552
3904	50952	79527
3905	50957	79502
3906	50965	79480
3907	50970	79455
3908	50975	79430
3909	50981	79405
3910	50986	79379
3911	50993	79358
3912	50999	79333
3913	51003	79307
3914	51007	79280
3915	51012	79254
3916	51017	79228
3917	51022	79204
3918	51029	79181
3919	51034	79155
3920	51039	79129
3921	51044	79104
3922	51049	79078
3923	51054	79053
3924	51061	79031
3925	51067	79007
3926	51071	78980
3927	51075	78954
3928	51080	78928
3929	51086	78904
3930	51093	78883
3931	51098	78857
3932	51103	78832
3933	51108	78806
3934	51113	78781
3935	51118	78756
3936	51125	78733
3937	51130	78708
3938	51134	78681
3939	51139	78655
3940	51144	78630
3941	51149	78605
3942	51154	78580
3943	51161	78558
3944	51166	78533
3945	51171	78507
3946	51175	78481
3947	51180	78456
3948	51185	78431
3949	51192	78409
3950	51198	78385
3951	51203	78360
3952	51208	78335
3953	51214	78311
3954	51219	78286
3955	51225	78263
3956	51231	78238
3957	51235	78212
3958	51240	78187
3959	51245	78162
3960	51250	78137
3961	51258	78116
3962	51263	78092
3963	51268	78066
3964	51272	78040
3965	51277	78015
3966	51283	77991
3967	51287	77965
3968	51294	77943
3969	51300	77920
3970	51305	77894
3971	51309	77869
3972	51314	77844
3973	51319	77819
3974	51327	77797
3975	51331	77772
3976	51336	77746
3977	51341	77722
3978	51346	77697
3979	51351	77672
3980	51356	77647
3981	51364	77627
3982	51369	77602
3983	51374	77578
3984	51379	77553
3985	51384	77527
3986	51388	77502
3987	51395	77480
3988	51400	77455
3989	51405	77430
3990	51410	77406
3991	51415	77380
3992	51420	77356
3993	51427	77334
3994	51432	77310
3995	51438	77286
3996	51443	77261
3997	51448	77236
3998	51453	77212
3999	51460	77191
4000	51465	77166
4001	51470	77141
4002	51475	77116
4003	51481	77093
4004	51485	77067
4005	51493	77047
4006	51498	77022
4007	51504	77000
4008	51510	76977
4009	51519	76957
4010	51527	76938
4011	51532	76913
4012	51538	76889
4013	51542	76865
4014	51547	76839
4015	51553	76816
4016	51560	76795
4017	51566	76772
4018	51570	76746
4019	51575	76722
4020	51580	76696
4021	51587	76675
4022	51592	76651
4023	51597	76626
4024	51601	76601
4025	51606	76576
4026	51612	76553
4027	51617	76529
4028	51624	76507
4029	51629	76482
4030	51634	76459
4031	51639	76434
4032	51645	76411
4033	51651	76388
4034	51658	76368
4035	51664	76344
4036	51669	76320
4037	51674	76296
4038	51679	76271
4039	51684	76246
4040	51691	76225
4041	51696	76201
4042	51700	76176
4043	51705	76152
4044	51711	76128
4045	51716	76104
4046	51723	76083
4047	51728	76059
4048	51733	76034
4049	51738	76010
4050	51743	75986
4051	51748	75963
4052	51756	75942
4053	51761	75919
4054	51766	75894
4055	51771	75870
4056	51776	75846
4057	51781	75821
4058	51789	75801
4059	51794	75777
4060	51799	75753
4061	51803	75728
4062	51809	75705
4063	51814	75682
4064	51822	75662
4065	51827	75638
4066	51832	75614
4067	51837	75589
4068	51841	75565
4069	51846	75539
4070	51852	75517
4071	51858	75494
4072	51863	75471
4073	51868	75447
4074	51873	75423
4075	51878	75399
4076	51883	75374
4077	51890	75355
4078	51895	75330
4079	51899	75305
4080	51904	75280
4081	51909	75257
4082	51914	75232
4083	51921	75212
4084	51926	75189
4085	51931	75165
4086	51937	75141
4087	51941	75117
4088	51946	75093
4089	51954	75073
4090	51960	75050
4091	51964	75026
4092	51970	75002
4093	51974	74978
4094	51979	74953
4095	51986	74934
4096	51994	74914
4097	51998	74889
4098	52004	74866
4099	52009	74843
4100	52014	74819
4101	52021	74797
4102	52025	74773
4103	52030	74749
4104	52035	74725
4105	52040	74702
4106	52045	74678
4107	52052	74658
4108	52057	74634
4109	52063	74610
4110	52067	74586
4111	52072	74563
4112	52077	74539
4113	52085	74519
4114	52090	74496
4115	52095	74472
4116	52100	74449
4117	52105	74425
4118	52110	74402
4119	52118	74382
4120	52123	74359
4121	52128	74335
4122	52134	74312
4123	52139	74289
4124	52145	74267
4125	52153	74249
4126	52158	74225
4127	52164	74202
4128	52169	74179
4129	52174	74155
4130	52178	74131
4131	52186	74111
4132	52190	74087
4133	52195	74063
4134	52200	74040
4135	52205	74016
4136	52211	73995
4137	52218	73973
4138	52223	73950
4139	52228	73927
4140	52233	73903
4141	52238	73881
4142	52243	73857
4143	52251	73837
4144	52256	73814
4145	52260	73790
4146	52265	73766
4147	52270	73743
4148	52275	73719
4149	52282	73699
4150	52288	73676
4151	52292	73653
4152	52297	73628
4153	52301	73604
4154	52306	73581
4155	52313	73561
4156	52318	73537
4157	52322	73513
4158	52328	73491
4159	52334	73469
4160	52339	73446
4161	52347	73426
4162	52352	73404
4163	52357	73381
4164	52362	73358
4165	52367	73335
4166	52373	73312
4167	52379	73291
4168	52385	73269
4169	52389	73245
4170	52394	73221
4171	52398	73197
4172	52403	73174
4173	52411	73155
4174	52416	73131
4175	52421	73108
4176	52426	73085
4177	52430	73061
4178	52435	73038
4179	52443	73019
4180	52449	72997
4181	52453	72973
4182	52458	72950
4183	52463	72926
4184	52468	72903
4185	52472	72880
4186	52480	72861
4187	52486	72839
4188	52491	72815
4189	52496	72792
4190	52501	72769
4191	52506	72747
4192	52514	72728
4193	52518	72705
4194	52524	72682
4195	52529	72659
4196	52534	72636
4197	52538	72612
4198	52546	72594
4199	52551	72571
4200	52557	72550
4201	52562	72527
4202	52567	72504
4203	52572	72480
4204	52580	72462
4205	52585	72439
4206	52589	72415
4207	52594	72391
4208	52599	72369
4209	52604	72346
4210	52611	72326
4211	52616	72304
4212	52621	72281
4213	52626	72258
4214	52632	72236
4215	52637	72213
4216	52645	72195
4217	52650	72172
4218	52654	72148
4219	52660	72126
4220	52664	72103
4221	52670	72081
4222	52677	72061
4223	52682	72039
4224	52687	72016
4225	52691	71992
4226	52696	71969
4227	52702	71948
4228	52709	71928
4229	52715	71906
4230	52719	71883
4231	52725	71861
4232	52730	71839
4233	52735	71816
4234	52742	71797
4235	52748	71775
4236	52752	71752
4237	52758	71731
4238	52763	71708
4239	52767	71684
4240	52772	71661
4241	52779	71641
4242	52784	71619
4243	52788	71596
4244	52794	71573
4245	52798	71550
4246	52804	71528
4247	52811	71509
4248	52816	71486
4249	52821	71463
4250	52825	71441
4251	52830	71418
4252	52835	71395
4253	52843	71376
4254	52847	71353
4255	52852	71331
4256	52858	71310
4257	52863	71287
4258	52868	71265
4259	52875	71245
4260	52881	71223
4261	52885	71200
4262	52890	71178
4263	52894	71154
4264	52899	71132
4265	52904	71109
4266	52912	71091
4267	52917	71069
4268	52922	71046
4269	52927	71024
4270	52932	71001
4271	52936	70978
4272	52944	70960
4273	52949	70937
4274	52954	70915
4275	52959	70892
4276	52963	70869
4277	52969	70848
4278	52976	70829
4279	52981	70807
4280	52986	70784
4281	52991	70762
4282	52995	70739
4283	53001	70717
4284	53008	70698
4285	53013	70676
4286	53019	70655
4287	53024	70633
4288	53030	70612
4289	53038	70593
4290	53042	70571
4291	53047	70548
4292	53052	70526
4293	53057	70503
4294	53062	70482
4295	53070	70464
4296	53076	70443
4297	53080	70420
4298	53085	70397
4299	53090	70375
4300	53095	70354
4301	53103	70335
4302	53107	70312
4303	53112	70290
4304	53118	70268
4305	53123	70247
4306	53129	70226
4307	53136	70207
4308	53141	70185
4309	53146	70163
4310	53150	70140
4311	53156	70119
4312	53161	70097
4313	53168	70078
4314	53174	70056
4315	53179	70034
4316	53183	70012
4317	53188	69990
4318	53193	69968
4319	53201	69949
4320	53206	69927
4321	53211	69905
4322	53216	69884
4323	53221	69861
4324	53226	69840
4325	53234	69822
4326	53239	69800
4327	53244	69778
4328	53248	69755
4329	53253	69733
4330	53258	69711
4331	53262	69688
4332	53269	69669
4333	53274	69648
4334	53279	69626
4335	53284	69603
4336	53289	69581
4337	53294	69560
4338	53302	69542
4339	53306	69519
4340	53312	69498
4341	53316	69476
4342	53321	69454
4343	53326	69432
4344	53333	69413
4345	53339	69393
4346	53344	69371
4347	53348	69348
4348	53353	69326
4349	53358	69304
4350	53363	69282
4351	53371	69265
4352	53376	69243
4353	53381	69221
4354	53386	69200
4355	53391	69178
4356	53396	69156
4357	53403	69137
4358	53407	69115
4359	53413	69094
4360	53418	69073
4361	53424	69052
4362	53432	69034
4363	53437	69012
4364	53441	68990
4365	53446	68968
4366	53450	68946
4367	53455	68924
4368	53460	68902
4369	53467	68883
4370	53473	68863
4371	53478	68841
4372	53483	68820
4373	53488	68798
4374	53493	68777
4375	53500	68758
4376	53505	68737
4377	53510	68714
4378	53515	68693
4379	53520	68672
4380	53525	68650
4381	53532	68631
4382	53537	68610
4383	53542	68589
4384	53546	68566
4385	53551	68544
4386	53556	68523
4387	53563	68504
4388	53569	68484
4389	53574	68462
4390	53579	68441
4391	53584	68419
4392	53589	68398
4393	53596	68380
4394	53601	68358
4395	53606	68337
4396	53611	68315
4397	53615	68293
4398	53620	68272
4399	53625	68251
4400	53633	68233
4401	53638	68211
4402	53642	68189
4403	53646	68167
4404	53652	68146
4405	53656	68124
4406	53660	68101
4407	53668	68084
4408	53673	68063
4409	53679	68042
4410	53683	68020
4411	53688	67999
4412	53693	67977
4413	53700	67958
4414	53704	67936
4415	53710	67916
4416	53715	67895
4417	53720	67873
4418	53724	67851
4419	53731	67833
4420	53737	67812
4421	53741	67790
4422	53746	67769
4423	53751	67747
4424	53756	67726
4425	53760	67705
4426	53767	67686
4427	53773	67666
4428	53778	67644
4429	53783	67623
4430	53788	67602
4431	53792	67580
4432	53800	67562
4433	53804	67541
4434	53810	67521
4435	53814	67499
4436	53820	67478
4437	53825	67457
4438	53832	67439
4439	53837	67417
4440	53842	67396
4441	53846	67374
4442	53851	67354
4443	53856	67332
4444	53862	67313
4445	53868	67293
4446	53872	67271
4447	53877	67249
4448	53881	67227
4449	53886	67206
4450	53891	67185
4451	53898	67167
4452	53903	67146
4453	53908	67125
4454	53913	67105
4455	53919	67084
4456	53923	67063
4457	53932	67046
4458	53936	67024
4459	53941	67003
4460	53946	66982
4461	53951	66961
4462	53955	66939
4463	53963	66922
4464	53967	66900
4465	53972	66879
4466	53977	66858
4467	53982	66837
4468	53987	66816
4469	53994	66798
4470	53999	66777
4471	54005	66757
4472	54010	66736
4473	54015	66715
4474	54019	66694
4475	54027	66677
4476	54033	66657
4477	54038	66636
4478	54042	66615
4479	54047	66594
4480	54052	66573
4481	54056	66551
4482	54064	66534
4483	54069	66513
4484	54073	66491
4485	54077	66470
4486	54083	66449
4487	54087	66428
4488	54095	66411
4489	54100	66391
4490	54106	66371
4491	54112	66351
4492	54116	66330
4493	54121	66309
4494	54128	66290
4495	54134	66271
4496	54139	66250
4497	54145	66231
4498	54149	66210
4499	54154	66188
4500	54162	66171
4501	54166	66150
4502	54171	66129
4503	54176	66108
4504	54181	66087
4505	54186	66067
4506	54193	66049
4507	54198	66029
4508	54203	66008
4509	54208	65987
4510	54213	65967
4511	54219	65947
4512	54226	65929
4513	54231	65909
4514	54236	65888
4515	54241	65868
4516	54246	65848
4517	54251	65827
4518	54259	65810
4519	54265	65791
4520	54270	65770
4521	54275	65749
4522	54280	65729
4523	54284	65708
4524	54291	65690
4525	54296	65669
4526	54302	65649
4527	54308	65630
4528	54313	65609
4529	54317	65588
4530	54324	65570
4531	54329	65550
4532	54334	65530
4533	54340	65510
4534	54345	65489
4535	54350	65469
4536	54357	65452
4537	54362	65431
4538	54367	65411
4539	54371	65389
4540	54377	65370
4541	54382	65350
4542	54389	65332
4543	54395	65312
4544	54400	65292
4545	54404	65271
4546	54409	65250
4547	54414	65230
4548	54423	65214
4549	54428	65194
4550	54432	65173
4551	54437	65153
4552	54443	65133
4553	54448	65112
4554	54454	65094
4555	54460	65075
4556	54465	65054
4557	54469	65033
4558	54474	65013
4559	54479	64993
4560	54488	64977
4561	54493	64957
4562	54498	64937
4563	54503	64917
4564	54508	64896
4565	54513	64876
4566	54521	64859
4567	54526	64840
4568	54532	64820
4569	54537	64800
4570	54543	64781
4571	54548	64761
4572	54555	64744
4573	54561	64724
4574	54566	64704
4575	54571	64684
4576	54576	64664
4577	54581	64644
4578	54587	64625
4579	54592	64605
4580	54598	64585
4581	54602	64565
4582	54608	64545
4583	54613	64525
4584	54621	64509
4585	54626	64489
4586	54630	64468
4587	54635	64447
4588	54640	64427
4589	54645	64407
4590	54651	64389
4591	54657	64369
4592	54661	64349
4593	54666	64328
4594	54671	64309
4595	54676	64289
4596	54683	64271
4597	54689	64252
4598	54694	64231
4599	54699	64212
4600	54705	64193
4601	54710	64173
4602	54717	64155
4603	54722	64136
4604	54727	64116
4605	54732	64095
4606	54737	64076
4607	54741	64055
4608	54746	64035
4609	54754	64018
4610	54759	63998
4611	54763	63977
4612	54768	63957
4613	54773	63937
4614	54778	63917
4615	54786	63901
4616	54790	63881
4617	54796	63861
4618	54801	63842
4619	54806	63822
4620	54813	63804
4621	54821	63787
4622	54825	63767
4623	54830	63747
4624	54834	63726
4625	54839	63707
4626	54844	63686
4627	54851	63669
4628	54857	63650
4629	54862	63631
4630	54867	63611
4631	54872	63591
4632	54876	63570
4633	54883	63553
4634	54889	63534
4635	54895	63515
4636	54900	63496
4637	54905	63476
4638	54910	63456
4639	54918	63440
4640	54923	63421
4641	54929	63401
4642	54934	63382
4643	54939	63362
4644	54943	63341
4645	54950	63324
4646	54954	63303
4647	54960	63285
4648	54965	63265
4649	54970	63245
4650	54975	63226
4651	54982	63208
4652	54987	63188
4653	54992	63169
4654	54997	63149
4655	55002	63130
4656	55009	63112
4657	55017	63096
4658	55022	63076
4659	55026	63056
4660	55031	63036
4661	55036	63016
4662	55041	62997
4663	55048	62979
4664	55053	62960
4665	55058	62940
4666	55063	62921
4667	55068	62901
4668	55074	62883
4669	55082	62867
4670	55087	62848
4671	55092	62828
4672	55099	62810
4673	55104	62790
4674	55108	62770
4675	55116	62753
4676	55121	62735
4677	55126	62715
4678	55132	62697
4679	55137	62677
4680	55141	62656
4681	55148	62639
4682	55152	62619
4683	55158	62600
4684	55162	62580
4685	55168	62561
4686	55173	62542
4687	55180	62525
4688	55186	62507
4689	55192	62488
4690	55197	62469
4691	55203	62450
4692	55207	62430
4693	55215	62413
4694	55220	62394
4695	55224	62374
4696	55229	62354
4697	55235	62336
4698	55239	62316
4699	55246	62299
4700	55252	62281
4701	55257	62261
4702	55262	62242
4703	55268	62224
4704	55273	62204
4705	55280	62187
4706	55285	62168
4707	55289	62148
4708	55295	62130
4709	55301	62110
4710	55306	62091
4711	55313	62075
4712	55318	62056
4713	55323	62036
4714	55328	62017
4715	55333	61997
4716	55337	61977
4717	55345	61961
4718	55349	61941
4719	55354	61922
4720	55359	61902
4721	55364	61883
4722	55369	61863
4723	55376	61846
4724	55381	61827
4725	55385	61808
4726	55391	61789
4727	55396	61770
4728	55401	61751
4729	55408	61734
4730	55414	61716
4731	55419	61697
4732	55424	61677
4733	55429	61658
4734	55433	61638
4735	55438	61619
4736	55445	61601
4737	55450	61583
4738	55455	61563
4739	55459	61543
4740	55464	61524
4741	55468	61504
4742	55476	61488
4743	55481	61469
4744	55487	61451
4745	55492	61432
4746	55498	61414
4747	55503	61395
4748	55511	61378
4749	55516	61360
4750	55521	61341
4751	55526	61322
4752	55531	61302
4753	55536	61283
4754	55544	61268
4755	55549	61248
4756	55553	61229
4757	55558	61210
4758	55564	61192
4759	55569	61172
4760	55575	61155
4761	55580	61136
4762	55585	61117
4763	55591	61099
4764	55597	61081
4765	55602	61062
4766	55610	61046
4767	55614	61026
4768	55619	61008
4769	55624	60988
4770	55630	60970
4771	55635	60951
4772	55642	60934
4773	55647	60916
4774	55652	60897
4775	55656	60877
4776	55661	60858
4777	55666	60839
4778	55670	60819
4779	55678	60803
4780	55683	60784
4781	55688	60765
4782	55693	60747
4783	55698	60728
4784	55706	60711
4785	55711	60693
