iter	RMSE
1665	3.98121172
1666	3.980879817
1667	3.98053622
1668	3.980131199
1669	3.9799166
1670	3.979501814
1671	3.978993579
1672	3.978639958
1673	3.978059084
1674	3.977587736
1675	3.977186717
1676	3.976829475
1677	3.97642968
1678	3.976099748
1679	3.975731903
1680	3.975356094
1681	3.975050939
1682	3.974583628
1683	3.974121731
1684	3.973790294
1685	3.973355808
1686	3.97284004
1687	3.972599944
1688	3.972356768
1689	3.971945718
1690	3.971505951
1691	3.971093832
1692	3.97076915
1693	3.970466193
1694	3.970146501
1695	3.969807715
1696	3.969482487
1697	3.969033713
1698	3.968603934
1699	3.968215891
1700	3.967802359
1701	3.967444723
1702	3.967040717
1703	3.966743352
1704	3.966320966
1705	3.965820847
1706	3.96541293
1707	3.965081854
1708	3.964852305
1709	3.964352797
1710	3.963960814
1711	3.963514304
1712	3.963156722
1713	3.962704623
1714	3.962346978
1715	3.961908837
1716	3.961418093
1717	3.960974946
1718	3.960583037
1719	3.960176271
1720	3.959884228
1721	3.959625279
1722	3.959361075
1723	3.959028468
1724	3.958712043
1725	3.958455484
1726	3.958182042
1727	3.957766368
1728	3.957214984
1729	3.956985918
1730	3.956738867
1731	3.956378303
1732	3.955942511
1733	3.955594972
1734	3.955205077
1735	3.954920216
1736	3.95465925
1737	3.954323217
1738	3.954031366
1739	3.953474359
1740	3.953110664
1741	3.952694614
1742	3.952355714
1743	3.951967413
1744	3.951662071
1745	3.951342489
1746	3.951067429
1747	3.950864523
1748	3.950516382
1749	3.950171744
1750	3.949821298
1751	3.949531093
1752	3.949199035
1753	3.948663789
1754	3.948293528
1755	3.947912998
1756	3.947637433
1757	3.947318711
1758	3.946840897
1759	3.946586678
1760	3.946287699
1761	3.945874575
1762	3.945591998
1763	3.945323777
1764	3.944961846
1765	3.944653027
1766	3.944307128
1767	3.943842943
1768	3.943469813
1769	3.943114513
1770	3.942842336
1771	3.942498578
1772	3.942241003
1773	3.941977258
1774	3.941598864
1775	3.941321859
1776	3.940993319
1777	3.940618671
1778	3.940102174
1779	3.939758104
1780	3.939422466
1781	3.938936855
1782	3.938659809
1783	3.938272621
1784	3.937902778
1785	3.937549609
1786	3.937203767
1787	3.936917439
1788	3.93668349
1789	3.936241746
1790	3.935894343
1791	3.935603511
1792	3.935089734
1793	3.934759022
1794	3.934394453
1795	3.933977786
1796	3.933732605
1797	3.933390512
1798	3.933123298
1799	3.932795516
1800	3.932526335
1801	3.932132535
1802	3.931842234
1803	3.93158457
1804	3.931341575
1805	3.931008537
1806	3.930714558
1807	3.93023209
1808	3.929927557
1809	3.929518504
1810	3.929269304
1811	3.928821414
1812	3.928332149
1813	3.927937948
1814	3.927494593
1815	3.927092507
1816	3.926775072
1817	3.926416757
1818	3.92614152
1819	3.925823651
1820	3.925581368
1821	3.925283622
1822	3.924944846
1823	3.924718424
1824	3.924388992
1825	3.924067009
1826	3.923546692
1827	3.923313829
1828	3.923004375
1829	3.922668789
1830	3.92235548
1831	3.92202564
1832	3.921711039
1833	3.921296496
1834	3.92110691
1835	3.920786966
1836	3.920611991
1837	3.920222089
1838	3.919741692
1839	3.919420424
1840	3.919062295
1841	3.918777864
1842	3.918521319
1843	3.918234964
1844	3.918070924
1845	3.917800695
1846	3.917478745
1847	3.917139841
1848	3.91682942
1849	3.916435764
1850	3.916165195
1851	3.915851251
1852	3.91567635
1853	3.91539413
1854	3.915215148
1855	3.91485335
1856	3.914568652
1857	3.914208852
1858	3.913956871
1859	3.913607494
1860	3.913146394
1861	3.912887015
1862	3.912589857
1863	3.91229448
1864	3.911921133
1865	3.911665002
1866	3.91143452
1867	3.911095842
1868	3.910727117
1869	3.910477094
1870	3.91013922
1871	3.909849073
1872	3.90947298
1873	3.909142335
1874	3.90882064
1875	3.90861222
1876	3.908366086
1877	3.907875145
1878	3.9075084
1879	3.907301973
1880	3.907054833
1881	3.906642787
1882	3.906340317
1883	3.906012448
1884	3.905617053
1885	3.90538721
1886	3.90498376
1887	3.904762952
1888	3.904518138
1889	3.904067952
1890	3.903625739
1891	3.903223953
1892	3.902990949
1893	3.902646024
1894	3.902372325
1895	3.902158931
1896	3.901940687
1897	3.901647327
1898	3.901266991
1899	3.901028892
1900	3.900751045
1901	3.900467631
1902	3.900041897
1903	3.899620874
1904	3.899293764
1905	3.898977874
1906	3.898604528
1907	3.898361397
1908	3.898061935
1909	3.897759933
1910	3.897477265
1911	3.897240348
1912	3.896984658
1913	3.896546629
1914	3.896244018
1915	3.895868362
1916	3.89561803
1917	3.895319788
1918	3.894911049
1919	3.894647742
1920	3.894330941
1921	3.8939872
1922	3.893700122
1923	3.893330435
1924	3.892995461
1925	3.892671609
1926	3.892445443
1927	3.892161925
1928	3.891941472
1929	3.891567306
1930	3.891279509
1931	3.89105726
1932	3.890827907
1933	3.890564512
1934	3.890261239
1935	3.889905869
1936	3.889676691
1937	3.889361713
1938	3.889026172
1939	3.888780943
1940	3.888583189
1941	3.888360835
1942	3.888172459
1943	3.887973455
1944	3.887725662
1945	3.887437861
1946	3.887179599
1947	3.886918782
1948	3.886637433
1949	3.886337722
1950	3.886027927
1951	3.885815367
1952	3.885593811
1953	3.885193965
1954	3.884962687
1955	3.884715131
1956	3.884402945
1957	3.88409288
1958	3.883837951
1959	3.883548753
1960	3.883178105
1961	3.882782063
1962	3.882510239
1963	3.882277304
1964	3.88197384
1965	3.881681848
1966	3.881331182
1967	3.881067252
1968	3.88071116
1969	3.880418617
1970	3.880141085
1971	3.879779615
1972	3.879557809
1973	3.879354981
1974	3.879027982
1975	3.878677564
1976	3.878339184
1977	3.87810532
1978	3.877873545
1979	3.877614584
1980	3.877307228
1981	3.877054129
1982	3.876776694
1983	3.876393244
1984	3.876108542
1985	3.875773297
1986	3.87550896
1987	3.875235654
1988	3.874987633
1989	3.874566621
1990	3.874373113
1991	3.874104736
1992	3.873801988
1993	3.873536123
1994	3.873303565
1995	3.873120246
1996	3.872865699
1997	3.87257894
1998	3.872373611
1999	3.872187141
2000	3.871815359
2001	3.871593732
2002	3.871266607
2003	3.87099134
2004	3.870639028
2005	3.870347131
2006	3.870129313
2007	3.869852384
2008	3.869603492
2009	3.869307245
2010	3.869111372
2011	3.868834548
2012	3.868562525
2013	3.86841027
2014	3.868051558
2015	3.867753718
2016	3.867560298
2017	3.867345398
2018	3.867111866
2019	3.866778713
2020	3.866436146
2021	3.866271853
2022	3.866007469
2023	3.865784449
2024	3.865388555
2025	3.86518057
2026	3.864867677
2027	3.864637181
2028	3.864466048
2029	3.86419114
2030	3.863930342
2031	3.863565002
2032	3.863260962
2033	3.863021899
2034	3.862706628
2035	3.862503449
2036	3.862283362
2037	3.862072518
2038	3.861792952
2039	3.86155364
2040	3.86118352
2041	3.860899158
2042	3.860650164
2043	3.860385091
2044	3.860125917
2045	3.859801168
2046	3.859481987
2047	3.859137101
2048	3.85884405
2049	3.85858795
2050	3.858213286
2051	3.858043576
2052	3.857783175
2053	3.857531208
2054	3.857240964
2055	3.856990205
2056	3.856758091
2057	3.85641761
2058	3.856101368
2059	3.855912591
2060	3.855592097
2061	3.855335723
2062	3.85500016
2063	3.854776584
2064	3.854535898
2065	3.854224223
2066	3.853941859
2067	3.853695734
2068	3.853484695
2069	3.853295418
2070	3.852938409
2071	3.852744808
2072	3.852488811
2073	3.852271944
2074	3.852026953
2075	3.85168504
2076	3.85149976
2077	3.851245901
2078	3.850989999
2079	3.850730711
2080	3.85051034
2081	3.85019844
2082	3.849973391
2083	3.849636171
2084	3.849467969
2085	3.849122819
2086	3.848793717
2087	3.848623515
2088	3.848394311
2089	3.848195241
2090	3.847970082
2091	3.847736849
2092	3.847426327
2093	3.847153788
2094	3.846913567
2095	3.846660217
2096	3.846427557
2097	3.846173826
2098	3.845985953
2099	3.845800784
2100	3.845482067
2101	3.845266854
2102	3.845049529
2103	3.844720482
2104	3.844496324
2105	3.844224082
2106	3.844049439
2107	3.843801728
2108	3.843491996
2109	3.843251752
2110	3.842993323
2111	3.842788001
2112	3.842594813
2113	3.842416671
2114	3.842247249
2115	3.841981745
2116	3.841733346
2117	3.841558398
2118	3.841337055
2119	3.841083266
2120	3.840879799
2121	3.840732163
2122	3.840474962
2123	3.840209393
2124	3.839972932
2125	3.839787633
2126	3.839464458
2127	3.839312529
2128	3.839116839
2129	3.838966889
2130	3.83863088
2131	3.83843119
2132	3.838092017
2133	3.837921441
2134	3.837579222
2135	3.837276148
2136	3.83708686
2137	3.83684103
2138	3.836624526
2139	3.836447185
2140	3.836263188
2141	3.835939376
2142	3.835761157
2143	3.835534183
2144	3.835190896
2145	3.834962267
2146	3.834669559
2147	3.834430533
2148	3.834204424
2149	3.833877951
2150	3.833661035
2151	3.833414277
2152	3.833254455
2153	3.833026527
2154	3.832859455
2155	3.832661793
2156	3.832436799
2157	3.832207071
2158	3.83186038
2159	3.831603213
2160	3.831337846
2161	3.831092645
2162	3.830877401
2163	3.830554056
2164	3.830294
2165	3.830116841
2166	3.829924962
2167	3.829700144
2168	3.829395596
2169	3.829167089
2170	3.828984571
2171	3.828731485
2172	3.828417307
2173	3.828178417
2174	3.828009098
2175	3.827814388
2176	3.827477094
2177	3.827295114
2178	3.826974917
2179	3.826725761
2180	3.826473368
2181	3.826140205
2182	3.825980788
2183	3.825752522
2184	3.825513406
2185	3.82531757
2186	3.825124764
2187	3.824915236
2188	3.824702681
2189	3.824418788
2190	3.824217659
2191	3.823989907
2192	3.82370526
2193	3.823402637
2194	3.823098484
2195	3.822891104
2196	3.822546099
2197	3.822317691
2198	3.822104823
2199	3.821782295
2200	3.821562365
2201	3.821337909
2202	3.821122732
2203	3.820916118
2204	3.820690562
2205	3.82045089
2206	3.820234908
2207	3.820057624
2208	3.819882162
2209	3.819669465
2210	3.81947072
2211	3.819292566
2212	3.819083946
2213	3.818881019
2214	3.818669067
2215	3.818425644
2216	3.818231199
2217	3.817949875
2218	3.81775117
2219	3.817601771
2220	3.817406562
2221	3.817194952
2222	3.816948598
2223	3.816791163
2224	3.816532581
2225	3.816301696
2226	3.816115081
2227	3.815881527
2228	3.815669722
2229	3.815443783
2230	3.815142861
2231	3.814826148
2232	3.814603993
2233	3.814421078
2234	3.814125751
2235	3.813820972
2236	3.813656921
2237	3.81352792
2238	3.813381883
2239	3.813229424
2240	3.813062409
2241	3.812859314
2242	3.812653384
2243	3.812459908
2244	3.812241711
2245	3.812106646
2246	3.811907231
2247	3.811754372
2248	3.811545286
2249	3.81140644
2250	3.811220493
2251	3.811041556
2252	3.810815991
2253	3.810660194
2254	3.810463005
2255	3.810285322
2256	3.81001653
2257	3.809845717
2258	3.809667011
2259	3.809411223
2260	3.809143051
2261	3.808925027
2262	3.808759602
2263	3.808543709
2264	3.808297456
2265	3.80811462
2266	3.807866831
2267	3.80769108
2268	3.807541175
2269	3.807342252
2270	3.807134734
2271	3.806958209
2272	3.80674177
2273	3.806556469
2274	3.806294959
2275	3.806150351
2276	3.805933917
2277	3.805747562
2278	3.805485351
2279	3.805317929
2280	3.805147165
2281	3.804991076
2282	3.80474812
2283	3.80450825
2284	3.804362326
2285	3.804050055
2286	3.803861925
2287	3.803711588
2288	3.803524362
2289	3.803267543
2290	3.803082079
2291	3.80288133
2292	3.802673062
2293	3.802487133
2294	3.802198333
2295	3.80203334
2296	3.801852092
2297	3.801668582
2298	3.801475738
2299	3.80128413
2300	3.801128038
2301	3.800939676
2302	3.800753998
2303	3.800523755
2304	3.800366813
2305	3.800190973
2306	3.799914141
2307	3.79972642
2308	3.799597005
2309	3.799313126
2310	3.799147067
2311	3.798872607
2312	3.798691494
2313	3.798483256
2314	3.798287357
2315	3.79811011
2316	3.797941968
2317	3.797750662
2318	3.797572463
2319	3.797382812
2320	3.797124953
2321	3.796879512
2322	3.796667228
2323	3.796481939
2324	3.796209019
2325	3.79602237
2326	3.79591455
2327	3.795740809
2328	3.79557245
2329	3.795399119
2330	3.795209205
2331	3.795068485
2332	3.794931678
2333	3.794703208
2334	3.794523797
2335	3.7943882
2336	3.794115791
2337	3.793956902
2338	3.793750056
2339	3.793599624
2340	3.793358096
2341	3.793175357
2342	3.793000063
2343	3.792806413
2344	3.792593651
2345	3.792369421
2346	3.792100979
2347	3.791913575
2348	3.791645134
2349	3.791518916
2350	3.791338879
2351	3.791152389
2352	3.790970984
2353	3.790832837
2354	3.790667392
2355	3.790490477
2356	3.790314099
2357	3.790176457
2358	3.789971676
2359	3.789834752
2360	3.789674814
2361	3.789489841
2362	3.789367505
2363	3.789230431
2364	3.789059535
2365	3.788916457
2366	3.788644183
2367	3.78851762
2368	3.788376724
2369	3.788115969
2370	3.787919823
2371	3.787755746
2372	3.787648655
2373	3.787531219
2374	3.787409072
2375	3.787146365
2376	3.786940015
2377	3.786759525
2378	3.786588186
2379	3.78642688
2380	3.786288105
2381	3.786025507
2382	3.785901631
2383	3.785745852
2384	3.785611092
2385	3.785448616
2386	3.785303133
2387	3.785133521
2388	3.785009248
2389	3.784725314
2390	3.784507485
2391	3.784303685
2392	3.784101942
2393	3.783918275
2394	3.783796441
2395	3.783649967
2396	3.783479617
2397	3.783271011
2398	3.783102363
2399	3.782974385
2400	3.782814566
2401	3.782650656
2402	3.782397872
2403	3.782198788
2404	3.782039448
2405	3.781876854
2406	3.781649312
2407	3.781463133
2408	3.781267129
2409	3.781129459
2410	3.780992061
2411	3.780731849
2412	3.780568527
2413	3.780409893
2414	3.780273324
2415	3.780099512
2416	3.779983378
2417	3.779795583
2418	3.779667574
2419	3.779494753
2420	3.779308515
2421	3.779192304
2422	3.778964735
2423	3.778845398
2424	3.778666856
2425	3.778502517
2426	3.778306888
2427	3.77816923
2428	3.777923046
2429	3.777797046
2430	3.777614887
2431	3.77744991
2432	3.777212287
2433	3.777099796
2434	3.776950405
2435	3.776699512
2436	3.776532544
2437	3.776373525
2438	3.776224753
2439	3.776079476
2440	3.775871027
2441	3.775734947
2442	3.775540271
2443	3.775357763
2444	3.775198426
2445	3.775047327
2446	3.774798795
2447	3.774559019
2448	3.774390295
2449	3.774221697
2450	3.774054533
2451	3.773835866
2452	3.773589339
2453	3.773486757
2454	3.773325658
2455	3.773128532
2456	3.77290998
2457	3.772708933
2458	3.772521722
2459	3.772383869
2460	3.772230424
2461	3.772052826
2462	3.771845486
2463	3.771643579
2464	3.771450652
2465	3.771295545
2466	3.771167892
2467	3.771023601
2468	3.770859489
2469	3.770728463
2470	3.770514317
2471	3.770303345
2472	3.770084996
2473	3.769938056
2474	3.769793786
2475	3.769642686
2476	3.769497717
2477	3.769313661
2478	3.769077635
2479	3.768873647
2480	3.768712041
2481	3.76853714
2482	3.768377561
2483	3.76823259
2484	3.767991775
2485	3.767801327
2486	3.767659595
2487	3.767510393
2488	3.767271975
2489	3.767054357
2490	3.766931995
2491	3.766764385
2492	3.766563705
2493	3.766452157
2494	3.76633073
2495	3.766156674
2496	3.766045533
2497	3.765883842
2498	3.765739736
2499	3.765597497
2500	3.765451089
2501	3.765328693
2502	3.765180099
2503	3.765070292
2504	3.764896058
2505	3.764740215
2506	3.764494555
2507	3.764368682
2508	3.764235026
2509	3.764080736
2510	3.76394181
2511	3.763697607
2512	3.763587747
2513	3.763448017
2514	3.763276727
2515	3.763112975
2516	3.76295381
2517	3.762745738
2518	3.76260796
2519	3.762447469
2520	3.762294502
2521	3.762142344
2522	3.761986699
2523	3.761850558
2524	3.761661687
2525	3.761493106
2526	3.761393583
2527	3.761248093
2528	3.761142094
2529	3.761033861
2530	3.760894439
2531	3.760675216
2532	3.760517231
2533	3.760363638
2534	3.760205219
2535	3.760060773
2536	3.759892719
2537	3.759770687
2538	3.759622612
2539	3.759509633
2540	3.759275112
2541	3.759102173
2542	3.758968534
2543	3.758811712
2544	3.75869574
2545	3.758515095
2546	3.758387479
2547	3.758234667
2548	3.75810413
2549	3.757876953
2550	3.757646282
2551	3.757515162
2552	3.757364877
2553	3.757203559
2554	3.757060496
2555	3.756896683
2556	3.756767244
2557	3.756658883
2558	3.756458297
2559	3.756312769
2560	3.756173101
2561	3.756011659
2562	3.75580921
2563	3.755712263
2564	3.755580748
2565	3.755461392
2566	3.755335383
2567	3.755219426
2568	3.755074796
2569	3.754974291
2570	3.754821374
2571	3.754647106
2572	3.754433192
2573	3.754206685
2574	3.754055597
2575	3.753925067
2576	3.753820301
2577	3.753677459
2578	3.753564218
2579	3.753373295
2580	3.753167026
2581	3.75302802
2582	3.752840802
2583	3.752712098
2584	3.752552683
2585	3.752337343
2586	3.752226814
2587	3.752092998
2588	3.751957904
2589	3.751799705
2590	3.751627863
2591	3.751486821
2592	3.751358814
2593	3.751174688
2594	3.751058644
2595	3.750864566
2596	3.750720571
2597	3.750563898
2598	3.750436126
2599	3.750280343
2600	3.750132361
2601	3.749999734
2602	3.749862983
2603	3.749748314
2604	3.749579114
2605	3.749360676
2606	3.749202079
2607	3.748958833
2608	3.748836592
2609	3.748682283
2610	3.748543969
2611	3.748418517
2612	3.748313509
2613	3.748215977
2614	3.748003586
2615	3.747868534
2616	3.747710477
2617	3.747596137
2618	3.747460526
2619	3.747316159
2620	3.747152182
2621	3.747034807
2622	3.746911687
2623	3.746788191
2624	3.746650682
2625	3.746444479
2626	3.74622602
2627	3.746080866
2628	3.745957372
2629	3.745816007
2630	3.745625233
2631	3.745487989
2632	3.745392609
2633	3.745292446
2634	3.74514244
2635	3.744938352
2636	3.744775084
2637	3.744596729
2638	3.744424198
2639	3.744265518
2640	3.744121485
2641	3.744002252
2642	3.743900672
2643	3.74380225
2644	3.743684294
2645	3.743569213
2646	3.743454206
2647	3.743361802
2648	3.743147534
2649	3.743028425
2650	3.742910671
2651	3.742750986
2652	3.742518195
2653	3.742403555
2654	3.74228023
2655	3.742138144
2656	3.741955816
2657	3.741840317
2658	3.741700732
2659	3.741606257
2660	3.741439864
2661	3.741305424
2662	3.741156657
2663	3.741004156
2664	3.740856535
2665	3.74076039
2666	3.740651566
2667	3.740543428
2668	3.740311082
2669	3.7401147
2670	3.739978314
2671	3.739867371
2672	3.739724149
2673	3.739588651
2674	3.739443371
2675	3.739263222
2676	3.739100538
2677	3.73899324
2678	3.738819404
2679	3.738636554
2680	3.73852224
2681	3.738387442
2682	3.738234717
2683	3.73814523
2684	3.738004069
2685	3.737841603
2686	3.737729853
2687	3.737594903
2688	3.737458517
2689	3.737261171
2690	3.737109165
2691	3.737010283
2692	3.7368985
2693	3.736791518
2694	3.736685015
2695	3.736577933
2696	3.73643421
2697	3.736328783
2698	3.736211448
2699	3.73611141
2700	3.735991155
2701	3.735863784
2702	3.735735039
2703	3.735610725
2704	3.735475627
2705	3.735353271
2706	3.735211249
2707	3.735080186
2708	3.73486259
2709	3.734679735
2710	3.734534726
2711	3.73442565
2712	3.734288396
2713	3.734103707
2714	3.73396099
2715	3.733855482
2716	3.733698596
2717	3.733567964
2718	3.733380788
2719	3.733294975
2720	3.73320835
2721	3.733116783
2722	3.733026081
2723	3.732901772
2724	3.732800297
2725	3.732615411
2726	3.732420484
2727	3.73230315
2728	3.732155992
2729	3.73202137
2730	3.731854833
2731	3.731772232
2732	3.731634119
2733	3.731521735
2734	3.731392658
2735	3.731298028
2736	3.731175019
2737	3.731036907
2738	3.730916267
2739	3.730827502
2740	3.730708309
2741	3.730621311
2742	3.730441675
2743	3.730321595
2744	3.730191151
2745	3.730064009
2746	3.729927605
2747	3.729772696
2748	3.72961207
2749	3.729509757
2750	3.729378979
2751	3.729243136
2752	3.729084455
2753	3.728986623
2754	3.728852405
2755	3.728693085
2756	3.728606054
2757	3.728518176
2758	3.72838696
2759	3.728201702
2760	3.728111703
2761	3.7280275
2762	3.727861779
2763	3.727756625
2764	3.72765874
2765	3.727524928
2766	3.72739683
2767	3.727267742
2768	3.727139408
2769	3.726975199
2770	3.726771026
2771	3.726637743
2772	3.726523038
2773	3.726374299
2774	3.726247586
2775	3.726158731
2776	3.726052236
2777	3.725896999
2778	3.725736973
2779	3.725577702
2780	3.725402052
2781	3.725241864
2782	3.725067852
2783	3.724907957
2784	3.724777938
2785	3.724617185
2786	3.724489066
2787	3.724318251
2788	3.724179006
2789	3.724087648
2790	3.723953399
2791	3.723825835
2792	3.723691554
2793	3.723558069
2794	3.723441275
2795	3.72334984
2796	3.723260944
2797	3.723106301
2798	3.722990296
2799	3.722908247
2800	3.722782995
2801	3.722655008
2802	3.722559263
2803	3.722402755
2804	3.722294627
2805	3.722195258
2806	3.722085662
2807	3.722001051
2808	3.721903065
2809	3.721761915
2810	3.721681175
2811	3.721550749
2812	3.721425719
2813	3.721294914
2814	3.721114353
2815	3.720975236
2816	3.720819003
2817	3.72064196
2818	3.720477454
2819	3.72035565
2820	3.720248127
2821	3.720140948
2822	3.720045066
2823	3.719967804
2824	3.719885071
2825	3.719799007
2826	3.719623869
2827	3.719547353
2828	3.719454037
2829	3.719356707
2830	3.719276975
2831	3.719109283
2832	3.718956217
2833	3.718805007
2834	3.718644214
2835	3.71854013
2836	3.71839091
2837	3.718315215
2838	3.718210939
2839	3.718128605
2840	3.717979244
2841	3.717862032
2842	3.717720919
2843	3.717555231
2844	3.717353249
2845	3.717218066
2846	3.717046867
2847	3.716926474
2848	3.716812007
2849	3.716665972
2850	3.716554863
2851	3.716420313
2852	3.716218133
2853	3.716091114
2854	3.715922587
2855	3.715792151
2856	3.715718894
2857	3.715623053
2858	3.715477247
2859	3.715343754
2860	3.715230164
2861	3.715072859
2862	3.714986329
2863	3.714810364
2864	3.714615687
2865	3.714494639
2866	3.714366755
2867	3.71421675
2868	3.714097804
2869	3.713933135
2870	3.713813002
2871	3.713700083
2872	3.713561688
2873	3.713476681
2874	3.713300213
2875	3.713147405
2876	3.713047985
2877	3.712962834
2878	3.712836514
2879	3.712739358
2880	3.71257398
2881	3.712426212
2882	3.712290818
2883	3.71216903
2884	3.712005442
2885	3.711878483
2886	3.71177718
2887	3.711662865
2888	3.711545504
2889	3.711423304
2890	3.711232861
2891	3.711126907
2892	3.711041882
2893	3.710942183
2894	3.710814569
2895	3.710714956
2896	3.71059765
2897	3.710442309
2898	3.710318956
2899	3.710238239
2900	3.710116895
2901	3.709994963
2902	3.709875836
2903	3.709737284
2904	3.709661364
2905	3.709509547
2906	3.709396699
2907	3.709319296
2908	3.7091322
2909	3.709020324
2910	3.708856372
2911	3.708742504
2912	3.708651048
2913	3.708534483
2914	3.70840166
2915	3.708294887
2916	3.708133578
2917	3.707995241
2918	3.707874499
2919	3.707738095
2920	3.707626212
2921	3.707489396
2922	3.707339045
2923	3.707253601
2924	3.707121098
2925	3.707008172
2926	3.706861007
2927	3.706692571
2928	3.706596228
2929	3.706500441
2930	3.706373321
2931	3.70626919
2932	3.70615135
2933	3.705995166
2934	3.705878955
2935	3.705746281
2936	3.70561743
2937	3.705472292
2938	3.705393124
2939	3.705292767
2940	3.705184104
2941	3.705080183
2942	3.704989777
2943	3.704846593
2944	3.704748726
2945	3.704668574
2946	3.704584852
2947	3.704491607
2948	3.704386205
2949	3.704308461
2950	3.704228382
2951	3.704121246
2952	3.704048366
2953	3.703941912
2954	3.703813184
2955	3.703711246
2956	3.703574534
2957	3.703423933
2958	3.703337215
2959	3.703229876
2960	3.70308492
2961	3.702992112
2962	3.702811444
2963	3.702716149
2964	3.702623299
2965	3.702482173
2966	3.702328095
2967	3.702189662
2968	3.702091682
2969	3.701981142
2970	3.701870118
2971	3.701764787
2972	3.701682874
2973	3.701580372
2974	3.701434222
2975	3.70129198
2976	3.701199912
2977	3.701101984
2978	3.700980708
2979	3.700896492
2980	3.700798057
2981	3.700713129
2982	3.700537476
2983	3.700414226
2984	3.700310748
2985	3.700226536
2986	3.700101594
2987	3.700004462
2988	3.699906964
2989	3.699802796
2990	3.699721636
2991	3.699618512
2992	3.699517308
2993	3.69943666
2994	3.699358837
2995	3.69924649
2996	3.69915952
2997	3.699089593
2998	3.698978892
2999	3.698857629
3000	3.698753022
3001	3.698655223
3002	3.698562308
3003	3.698455427
3004	3.698362839
3005	3.698266879
3006	3.698102503
3007	3.698029477
3008	3.697885153
3009	3.697763912
3010	3.697629119
3011	3.697526961
3012	3.697404107
3013	3.697305675
3014	3.697205288
3015	3.697076492
3016	3.696969174
3017	3.696868056
3018	3.696773869
3019	3.69665083
3020	3.696550301
3021	3.696459833
3022	3.696380054
3023	3.696262004
3024	3.696133329
3025	3.696045053
3026	3.695945272
3027	3.695848523
3028	3.695705919
3029	3.695627978
3030	3.695538944
3031	3.695463674
3032	3.695342074
3033	3.695224896
3034	3.695101106
3035	3.69498519
3036	3.694869478
3037	3.694781511
3038	3.694708496
3039	3.694631753
3040	3.694530111
3041	3.69442967
3042	3.694314297
3043	3.694237948
3044	3.694134733
3045	3.694071138
3046	3.693964866
3047	3.693830345
3048	3.693696732
3049	3.693578787
3050	3.693463134
3051	3.693372712
3052	3.693250492
3053	3.69314081
3054	3.693026811
3055	3.692924153
3056	3.692819575
3057	3.692747379
3058	3.692666188
3059	3.692555049
3060	3.692448559
3061	3.692349083
3062	3.692270466
3063	3.692154461
3064	3.692051377
3065	3.691958487
3066	3.691837525
3067	3.691723856
3068	3.69162577
3069	3.6915254
3070	3.69142097
3071	3.691283519
3072	3.691156745
3073	3.691046513
3074	3.690953853
3075	3.690843566
3076	3.690755442
3077	3.690644189
3078	3.690535483
3079	3.69043069
3080	3.690321209
3081	3.69023563
3082	3.690144255
3083	3.690051188
3084	3.689949274
3085	3.689851218
3086	3.689755954
3087	3.689660701
3088	3.689555776
3089	3.689464865
3090	3.689388757
3091	3.689274565
3092	3.689176968
3093	3.689096651
3094	3.688978825
3095	3.688883572
3096	3.688785986
3097	3.688687274
3098	3.688601925
3099	3.688488306
3100	3.688381419
3101	3.688307254
3102	3.68821031
3103	3.688115006
3104	3.688009707
3105	3.687933902
3106	3.687866019
3107	3.68777019
3108	3.687695109
3109	3.687577189
3110	3.687426666
3111	3.687333331
3112	3.687248701
3113	3.687136741
3114	3.687064006
3115	3.686963145
3116	3.686894935
3117	3.686790438
3118	3.686682456
3119	3.686578763
3120	3.686484909
3121	3.686362637
3122	3.686256031
3123	3.686172211
3124	3.686061939
3125	3.685950967
3126	3.685889356
3127	3.685786669
3128	3.685715585
3129	3.68563942
3130	3.685540773
3131	3.685415767
3132	3.685356823
3133	3.685267434
3134	3.685178456
3135	3.685083793
3136	3.685008098
3137	3.684916192
3138	3.684843438
3139	3.684750526
3140	3.684669133
3141	3.684555907
3142	3.684463099
3143	3.684379398
3144	3.68430588
3145	3.684212072
3146	3.684141027
3147	3.684039471
3148	3.683948797
3149	3.683849668
3150	3.683785505
3151	3.683710553
3152	3.683609537
3153	3.683528669
3154	3.683437627
3155	3.683333789
3156	3.683236258
3157	3.683156357
3158	3.683081719
3159	3.683003875
3160	3.682905585
3161	3.682834261
3162	3.682778453
3163	3.682693058
3164	3.682621526
3165	3.682532703
3166	3.682442213
3167	3.682351884
3168	3.682232801
3169	3.682127369
3170	3.682054933
3171	3.681957541
3172	3.681857916
3173	3.681771285
3174	3.681692206
3175	3.68162002
3176	3.681511236
3177	3.681445668
3178	3.681336936
3179	3.681260482
3180	3.681142772
3181	3.681061116
3182	3.680969439
3183	3.680873724
3184	3.68076742
3185	3.680675846
3186	3.680586715
3187	3.680496394
3188	3.68040146
3189	3.680296452
3190	3.680187942
3191	3.680097254
3192	3.680002895
3193	3.679853049
3194	3.679765328
3195	3.679663544
3196	3.679565821
3197	3.679497582
3198	3.679409329
3199	3.679331683
3200	3.679233991
3201	3.67911714
3202	3.679019672
3203	3.678933649
3204	3.678876916
3205	3.67877605
3206	3.678688975
3207	3.678612662
3208	3.678516426
3209	3.678412677
3210	3.678328026
3211	3.678248709
3212	3.678161618
3213	3.678098145
3214	3.678031415
3215	3.677970195
3216	3.677865983
3217	3.677779198
3218	3.677711298
